Ticker,Date,Midday Price
BK,2023-10-10,"Ticker
BK    42.424999
Name: 2023-10-10 12:30:00, dtype: float64"
BK,2023-10-17,"Ticker
BK    43.610001
Name: 2023-10-17 12:30:00, dtype: float64"
BK,2023-10-24,"Ticker
BK    41.599998
Name: 2023-10-24 12:30:00, dtype: float64"
BK,2023-10-31,"Ticker
BK    42.544998
Name: 2023-10-31 12:30:00, dtype: float64"
BK,2023-11-07,"Ticker
BK    44.785
Name: 2023-11-07 12:30:00, dtype: float64"
BK,2023-11-14,"Ticker
BK    46.77
Name: 2023-11-14 12:30:00, dtype: float64"
BK,2023-11-21,"Ticker
BK    47.044998
Name: 2023-11-21 12:30:00, dtype: float64"
BK,2023-11-28,"Ticker
BK    47.23
Name: 2023-11-28 12:30:00, dtype: float64"
BK,2023-12-05,"Ticker
BK    48.599998
Name: 2023-12-05 12:30:00, dtype: float64"
BK,2023-12-12,"Ticker
BK    49.900002
Name: 2023-12-12 12:30:00, dtype: float64"
BK,2023-12-19,"Ticker
BK    51.634998
Name: 2023-12-19 12:30:00, dtype: float64"
BK,2023-12-26,"Ticker
BK    51.830002
Name: 2023-12-26 12:30:00, dtype: float64"
BA,2023-01-03,"Ticker
BA    193.369995
Name: 2023-01-03 12:30:00, dtype: float64"
BA,2023-01-10,"Ticker
BA    206.428101
Name: 2023-01-10 12:30:00, dtype: float64"
BA,2023-01-17,"Ticker
BA    212.070007
Name: 2023-01-17 12:30:00, dtype: float64"
BA,2023-01-24,"Ticker
BA    210.520004
Name: 2023-01-24 12:30:00, dtype: float64"
BA,2023-01-31,"Ticker
BA    211.778107
Name: 2023-01-31 12:30:00, dtype: float64"
BA,2023-02-07,"Ticker
BA    210.820007
Name: 2023-02-07 12:30:00, dtype: float64"
BA,2023-02-14,"Ticker
BA    218.759995
Name: 2023-02-14 12:30:00, dtype: float64"
BA,2023-02-21,"Ticker
BA    206.391998
Name: 2023-02-21 12:30:00, dtype: float64"
BA,2023-02-28,"Ticker
BA    201.764999
Name: 2023-02-28 12:30:00, dtype: float64"
BA,2023-03-07,"Ticker
BA    208.871597
Name: 2023-03-07 12:30:00, dtype: float64"
BA,2023-03-14,"Ticker
BA    207.559998
Name: 2023-03-14 12:30:00, dtype: float64"
BA,2023-03-21,"Ticker
BA    205.300003
Name: 2023-03-21 12:30:00, dtype: float64"
BA,2023-03-28,"Ticker
BA    203.335007
Name: 2023-03-28 12:30:00, dtype: float64"
BA,2023-04-04,"Ticker
BA    212.389999
Name: 2023-04-04 12:30:00, dtype: float64"
BA,2023-04-11,"Ticker
BA    212.782898
Name: 2023-04-11 12:30:00, dtype: float64"
BA,2023-04-18,"Ticker
BA    206.940002
Name: 2023-04-18 12:30:00, dtype: float64"
BA,2023-04-25,"Ticker
BA    201.414993
Name: 2023-04-25 12:30:00, dtype: float64"
BA,2023-05-02,"Ticker
BA    202.895004
Name: 2023-05-02 12:30:00, dtype: float64"
BA,2023-05-09,"Ticker
BA    199.429993
Name: 2023-05-09 12:30:00, dtype: float64"
BA,2023-05-16,"Ticker
BA    201.020004
Name: 2023-05-16 12:30:00, dtype: float64"
BA,2023-05-23,"Ticker
BA    203.683807
Name: 2023-05-23 12:30:00, dtype: float64"
BA,2023-05-30,"Ticker
BA    204.189896
Name: 2023-05-30 12:30:00, dtype: float64"
BA,2023-06-06,"Ticker
BA    210.895004
Name: 2023-06-06 12:30:00, dtype: float64"
BA,2023-06-13,"Ticker
BA    221.918198
Name: 2023-06-13 12:30:00, dtype: float64"
BA,2023-06-20,"Ticker
BA    212.440002
Name: 2023-06-20 12:30:00, dtype: float64"
BA,2023-06-27,"Ticker
BA    208.059998
Name: 2023-06-27 12:30:00, dtype: float64"
BA,2023-07-11,"Ticker
BA    216.964996
Name: 2023-07-11 12:30:00, dtype: float64"
BA,2023-07-18,"Ticker
BA    210.320007
Name: 2023-07-18 12:30:00, dtype: float64"
BA,2023-07-25,"Ticker
BA    213.529999
Name: 2023-07-25 12:30:00, dtype: float64"
BA,2023-08-01,"Ticker
BA    239.960007
Name: 2023-08-01 12:30:00, dtype: float64"
BA,2023-08-08,"Ticker
BA    238.970001
Name: 2023-08-08 12:30:00, dtype: float64"
BA,2023-08-15,"Ticker
BA    233.059998
Name: 2023-08-15 12:30:00, dtype: float64"
BA,2023-08-22,"Ticker
BA    229.351105
Name: 2023-08-22 12:30:00, dtype: float64"
BA,2023-08-29,"Ticker
BA    227.699997
Name: 2023-08-29 12:30:00, dtype: float64"
BA,2023-09-05,"Ticker
BA    223.085007
Name: 2023-09-05 12:30:00, dtype: float64"
BA,2023-09-12,"Ticker
BA    211.779999
Name: 2023-09-12 12:30:00, dtype: float64"
BA,2023-09-19,"Ticker
BA    203.440002
Name: 2023-09-19 12:30:00, dtype: float64"
BA,2023-09-26,"Ticker
BA    196.690002
Name: 2023-09-26 12:30:00, dtype: float64"
BA,2023-10-03,"Ticker
BA    189.928497
Name: 2023-10-03 12:30:00, dtype: float64"
BA,2023-10-10,"Ticker
BA    194.158493
Name: 2023-10-10 12:30:00, dtype: float64"
BA,2023-10-17,"Ticker
BA    185.089996
Name: 2023-10-17 12:30:00, dtype: float64"
BA,2023-10-24,"Ticker
BA    182.496399
Name: 2023-10-24 12:30:00, dtype: float64"
BA,2023-10-31,"Ticker
BA    186.259995
Name: 2023-10-31 12:30:00, dtype: float64"
BA,2023-11-07,"Ticker
BA    190.509995
Name: 2023-11-07 12:30:00, dtype: float64"
BA,2023-11-14,"Ticker
BA    208.064407
Name: 2023-11-14 12:30:00, dtype: float64"
BA,2023-11-21,"Ticker
BA    217.919998
Name: 2023-11-21 12:30:00, dtype: float64"
BA,2023-11-28,"Ticker
BA    222.889893
Name: 2023-11-28 12:30:00, dtype: float64"
BA,2023-12-05,"Ticker
BA    234.110001
Name: 2023-12-05 12:30:00, dtype: float64"
BA,2023-12-12,"Ticker
BA    248.425003
Name: 2023-12-12 12:30:00, dtype: float64"
BA,2023-12-19,"Ticker
BA    263.619995
Name: 2023-12-19 12:30:00, dtype: float64"
BA,2023-12-26,"Ticker
BA    262.529297
Name: 2023-12-26 12:30:00, dtype: float64"
BKNG,2023-01-03,"Ticker
BKNG    2022.265015
Name: 2023-01-03 12:30:00, dtype: float64"
BKNG,2023-01-10,"Ticker
BKNG    2207.25
Name: 2023-01-10 12:30:00, dtype: float64"
BKNG,2023-01-17,"Ticker
BKNG    2322.5
Name: 2023-01-17 12:30:00, dtype: float64"
BKNG,2023-01-24,"Ticker
BKNG    2405.72998
Name: 2023-01-24 12:30:00, dtype: float64"
BKNG,2023-01-31,"Ticker
BKNG    2413.294922
Name: 2023-01-31 12:30:00, dtype: float64"
BKNG,2023-02-07,"Ticker
BKNG    2430.36499
Name: 2023-02-07 12:30:00, dtype: float64"
BKNG,2023-02-14,"Ticker
BKNG    2467.23999
Name: 2023-02-14 12:30:00, dtype: float64"
BKNG,2023-02-21,"Ticker
BKNG    2431.129883
Name: 2023-02-21 12:30:00, dtype: float64"
BKNG,2023-02-28,"Ticker
BKNG    2540.02002
Name: 2023-02-28 12:30:00, dtype: float64"
BKNG,2023-03-07,"Ticker
BKNG    2589.75
Name: 2023-03-07 12:30:00, dtype: float64"
BKNG,2023-03-14,"Ticker
BKNG    2478.76001
Name: 2023-03-14 12:30:00, dtype: float64"
BKNG,2023-03-21,"Ticker
BKNG    2569.0
Name: 2023-03-21 12:30:00, dtype: float64"
BKNG,2023-03-28,"Ticker
BKNG    2528.26001
Name: 2023-03-28 12:30:00, dtype: float64"
BKNG,2023-04-04,"Ticker
BKNG    2636.159912
Name: 2023-04-04 12:30:00, dtype: float64"
BKNG,2023-04-11,"Ticker
BKNG    2568.580078
Name: 2023-04-11 12:30:00, dtype: float64"
BKNG,2023-04-18,"Ticker
BKNG    2703.620117
Name: 2023-04-18 12:30:00, dtype: float64"
BKNG,2023-04-25,"Ticker
BKNG    2661.72998
Name: 2023-04-25 12:30:00, dtype: float64"
BKNG,2023-05-02,"Ticker
BKNG    2705.0
Name: 2023-05-02 12:30:00, dtype: float64"
BKNG,2023-05-09,"Ticker
BKNG    2635.449951
Name: 2023-05-09 12:30:00, dtype: float64"
BKNG,2023-05-16,"Ticker
BKNG    2669.719971
Name: 2023-05-16 12:30:00, dtype: float64"
BKNG,2023-05-23,"Ticker
BKNG    2625.600098
Name: 2023-05-23 12:30:00, dtype: float64"
BKNG,2023-05-30,"Ticker
BKNG    2537.77002
Name: 2023-05-30 12:30:00, dtype: float64"
BKNG,2023-06-06,"Ticker
BKNG    2703.909912
Name: 2023-06-06 12:30:00, dtype: float64"
BKNG,2023-06-13,"Ticker
BKNG    2602.248779
Name: 2023-06-13 12:30:00, dtype: float64"
BKNG,2023-06-20,"Ticker
BKNG    2642.125
Name: 2023-06-20 12:30:00, dtype: float64"
BKNG,2023-06-27,"Ticker
BKNG    2705.290039
Name: 2023-06-27 12:30:00, dtype: float64"
BKNG,2023-07-11,"Ticker
BKNG    2774.26001
Name: 2023-07-11 12:30:00, dtype: float64"
BKNG,2023-07-18,"Ticker
BKNG    2958.110107
Name: 2023-07-18 12:30:00, dtype: float64"
BKNG,2023-07-25,"Ticker
BKNG    2954.735107
Name: 2023-07-25 12:30:00, dtype: float64"
BKNG,2023-08-01,"Ticker
BKNG    2930.939941
Name: 2023-08-01 12:30:00, dtype: float64"
BKNG,2023-08-08,"Ticker
BKNG    3224.245117
Name: 2023-08-08 12:30:00, dtype: float64"
BKNG,2023-08-15,"Ticker
BKNG    3200.560059
Name: 2023-08-15 12:30:00, dtype: float64"
BKNG,2023-08-22,"Ticker
BKNG    3077.570068
Name: 2023-08-22 12:30:00, dtype: float64"
BKNG,2023-08-29,"Ticker
BKNG    3103.449951
Name: 2023-08-29 12:30:00, dtype: float64"
BKNG,2023-09-05,"Ticker
BKNG    3138.774902
Name: 2023-09-05 12:30:00, dtype: float64"
BKNG,2023-09-12,"Ticker
BKNG    3201.949951
Name: 2023-09-12 12:30:00, dtype: float64"
BKNG,2023-09-19,"Ticker
BKNG    3109.929932
Name: 2023-09-19 12:30:00, dtype: float64"
BKNG,2023-09-26,"Ticker
BKNG    3065.370117
Name: 2023-09-26 12:30:00, dtype: float64"
BKNG,2023-10-03,"Ticker
BKNG    3022.800049
Name: 2023-10-03 12:30:00, dtype: float64"
BKNG,2023-10-10,"Ticker
BKNG    3048.179932
Name: 2023-10-10 12:30:00, dtype: float64"
BKNG,2023-10-17,"Ticker
BKNG    2973.715088
Name: 2023-10-17 12:30:00, dtype: float64"
BKNG,2023-10-24,"Ticker
BKNG    2829.600098
Name: 2023-10-24 12:30:00, dtype: float64"
BKNG,2023-10-31,"Ticker
BKNG    2784.110107
Name: 2023-10-31 12:30:00, dtype: float64"
BKNG,2023-11-07,"Ticker
BKNG    3031.280029
Name: 2023-11-07 12:30:00, dtype: float64"
BKNG,2023-11-14,"Ticker
BKNG    3174.716797
Name: 2023-11-14 12:30:00, dtype: float64"
BKNG,2023-11-21,"Ticker
BKNG    3155.810059
Name: 2023-11-21 12:30:00, dtype: float64"
BKNG,2023-11-28,"Ticker
BKNG    3134.590088
Name: 2023-11-28 12:30:00, dtype: float64"
BKNG,2023-12-05,"Ticker
BKNG    3145.27002
Name: 2023-12-05 12:30:00, dtype: float64"
BKNG,2023-12-12,"Ticker
BKNG    3379.219971
Name: 2023-12-12 12:30:00, dtype: float64"
BKNG,2023-12-19,"Ticker
BKNG    3516.0
Name: 2023-12-19 12:30:00, dtype: float64"
BKNG,2023-12-26,"Ticker
BKNG    3561.469971
Name: 2023-12-26 12:30:00, dtype: float64"
BWA,2023-01-03,"Ticker
BWA    35.572182
Name: 2023-01-03 12:30:00, dtype: float64"
BWA,2023-01-10,"Ticker
BWA    37.781689
Name: 2023-01-10 12:30:00, dtype: float64"
BWA,2023-01-17,"Ticker
BWA    39.277023
Name: 2023-01-17 12:30:00, dtype: float64"
BWA,2023-01-24,"Ticker
BWA    39.41021
Name: 2023-01-24 12:30:00, dtype: float64"
BWA,2023-01-31,"Ticker
BWA    41.452465
Name: 2023-01-31 12:30:00, dtype: float64"
BWA,2023-02-07,"Ticker
BWA    41.430897
Name: 2023-02-07 12:30:00, dtype: float64"
BWA,2023-02-14,"Ticker
BWA    43.75
Name: 2023-02-14 12:30:00, dtype: float64"
BWA,2023-02-21,"Ticker
BWA    43.468311
Name: 2023-02-21 12:30:00, dtype: float64"
BWA,2023-02-28,"Ticker
BWA    44.304577
Name: 2023-02-28 12:30:00, dtype: float64"
BWA,2023-03-07,"Ticker
BWA    43.948063
Name: 2023-03-07 12:30:00, dtype: float64"
BWA,2023-03-14,"Ticker
BWA    41.670601
Name: 2023-03-14 12:30:00, dtype: float64"
BWA,2023-03-21,"Ticker
BWA    41.78257
Name: 2023-03-21 12:30:00, dtype: float64"
BWA,2023-03-28,"Ticker
BWA    41.703346
Name: 2023-03-28 12:30:00, dtype: float64"
BWA,2023-04-04,"Ticker
BWA    41.901409
Name: 2023-04-04 12:30:00, dtype: float64"
BWA,2023-04-11,"Ticker
BWA    41.958626
Name: 2023-04-11 12:30:00, dtype: float64"
BWA,2023-04-18,"Ticker
BWA    42.834507
Name: 2023-04-18 12:30:00, dtype: float64"
BWA,2023-04-25,"Ticker
BWA    42.574825
Name: 2023-04-25 12:30:00, dtype: float64"
BWA,2023-05-02,"Ticker
BWA    41.382042
Name: 2023-05-02 12:30:00, dtype: float64"
BWA,2023-05-09,"Ticker
BWA    38.978874
Name: 2023-05-09 12:30:00, dtype: float64"
BWA,2023-05-16,"Ticker
BWA    38.732395
Name: 2023-05-16 12:30:00, dtype: float64"
BWA,2023-05-23,"Ticker
BWA    41.267605
Name: 2023-05-23 12:30:00, dtype: float64"
BWA,2023-05-30,"Ticker
BWA    41.06514
Name: 2023-05-30 12:30:00, dtype: float64"
BWA,2023-06-06,"Ticker
BWA    41.064434
Name: 2023-06-06 12:30:00, dtype: float64"
BWA,2023-06-13,"Ticker
BWA    40.880283
Name: 2023-06-13 12:30:00, dtype: float64"
BWA,2023-06-20,"Ticker
BWA    40.889084
Name: 2023-06-20 12:30:00, dtype: float64"
BWA,2023-06-27,"Ticker
BWA    40.378521
Name: 2023-06-27 12:30:00, dtype: float64"
BWA,2023-07-11,"Ticker
BWA    45.060001
Name: 2023-07-11 12:30:00, dtype: float64"
BWA,2023-07-18,"Ticker
BWA    45.66
Name: 2023-07-18 12:30:00, dtype: float64"
BWA,2023-07-25,"Ticker
BWA    46.119999
Name: 2023-07-25 12:30:00, dtype: float64"
BWA,2023-08-01,"Ticker
BWA    46.41
Name: 2023-08-01 12:30:00, dtype: float64"
BWA,2023-08-08,"Ticker
BWA    41.895
Name: 2023-08-08 12:30:00, dtype: float64"
BWA,2023-08-15,"Ticker
BWA    40.630001
Name: 2023-08-15 12:30:00, dtype: float64"
BWA,2023-08-22,"Ticker
BWA    39.529999
Name: 2023-08-22 12:30:00, dtype: float64"
BWA,2023-08-29,"Ticker
BWA    40.665001
Name: 2023-08-29 12:30:00, dtype: float64"
BWA,2023-09-05,"Ticker
BWA    40.799999
Name: 2023-09-05 12:30:00, dtype: float64"
BWA,2023-09-12,"Ticker
BWA    40.970001
Name: 2023-09-12 12:30:00, dtype: float64"
BWA,2023-09-19,"Ticker
BWA    41.110001
Name: 2023-09-19 12:30:00, dtype: float64"
BWA,2023-09-26,"Ticker
BWA    40.349998
Name: 2023-09-26 12:30:00, dtype: float64"
BWA,2023-10-03,"Ticker
BWA    38.990002
Name: 2023-10-03 12:30:00, dtype: float64"
BWA,2023-10-10,"Ticker
BWA    39.93
Name: 2023-10-10 12:30:00, dtype: float64"
BWA,2023-10-17,"Ticker
BWA    39.919998
Name: 2023-10-17 12:30:00, dtype: float64"
BWA,2023-10-24,"Ticker
BWA    38.349998
Name: 2023-10-24 12:30:00, dtype: float64"
BWA,2023-10-31,"Ticker
BWA    36.950001
Name: 2023-10-31 12:30:00, dtype: float64"
BWA,2023-11-07,"Ticker
BWA    32.34
Name: 2023-11-07 12:30:00, dtype: float64"
BWA,2023-11-14,"Ticker
BWA    33.634998
Name: 2023-11-14 12:30:00, dtype: float64"
BWA,2023-11-21,"Ticker
BWA    34.115002
Name: 2023-11-21 12:30:00, dtype: float64"
BWA,2023-11-28,"Ticker
BWA    33.721901
Name: 2023-11-28 12:30:00, dtype: float64"
BWA,2023-12-05,"Ticker
BWA    32.990002
Name: 2023-12-05 12:30:00, dtype: float64"
BWA,2023-12-12,"Ticker
BWA    33.095001
Name: 2023-12-12 12:30:00, dtype: float64"
BWA,2023-12-19,"Ticker
BWA    35.220001
Name: 2023-12-19 12:30:00, dtype: float64"
BWA,2023-12-26,"Ticker
BWA    36.105
Name: 2023-12-26 12:30:00, dtype: float64"
BSX,2023-01-03,"Ticker
BSX    45.91
Name: 2023-01-03 12:30:00, dtype: float64"
BSX,2023-01-10,"Ticker
BSX    46.095001
Name: 2023-01-10 12:30:00, dtype: float64"
BSX,2023-01-17,"Ticker
BSX    46.25
Name: 2023-01-17 12:30:00, dtype: float64"
BSX,2023-01-24,"Ticker
BSX    45.689999
Name: 2023-01-24 12:30:00, dtype: float64"
BSX,2023-01-31,"Ticker
BSX    46.125
Name: 2023-01-31 12:30:00, dtype: float64"
BSX,2023-02-07,"Ticker
BSX    47.459999
Name: 2023-02-07 12:30:00, dtype: float64"
BSX,2023-02-14,"Ticker
BSX    47.505001
Name: 2023-02-14 12:30:00, dtype: float64"
BSX,2023-02-21,"Ticker
BSX    46.009998
Name: 2023-02-21 12:30:00, dtype: float64"
BSX,2023-02-28,"Ticker
BSX    46.904999
Name: 2023-02-28 12:30:00, dtype: float64"
BSX,2023-03-07,"Ticker
BSX    46.955002
Name: 2023-03-07 12:30:00, dtype: float64"
BSX,2023-03-14,"Ticker
BSX    48.055
Name: 2023-03-14 12:30:00, dtype: float64"
BSX,2023-03-21,"Ticker
BSX    48.485001
Name: 2023-03-21 12:30:00, dtype: float64"
BSX,2023-03-28,"Ticker
BSX    48.59
Name: 2023-03-28 12:30:00, dtype: float64"
BSX,2023-04-04,"Ticker
BSX    50.32
Name: 2023-04-04 12:30:00, dtype: float64"
BSX,2023-04-11,"Ticker
BSX    50.75
Name: 2023-04-11 12:30:00, dtype: float64"
BSX,2023-04-18,"Ticker
BSX    51.52
Name: 2023-04-18 12:30:00, dtype: float64"
BSX,2023-04-25,"Ticker
BSX    51.264999
Name: 2023-04-25 12:30:00, dtype: float64"
BSX,2023-05-02,"Ticker
BSX    52.424999
Name: 2023-05-02 12:30:00, dtype: float64"
BSX,2023-05-09,"Ticker
BSX    53.23
Name: 2023-05-09 12:30:00, dtype: float64"
BSX,2023-05-16,"Ticker
BSX    53.810001
Name: 2023-05-16 12:30:00, dtype: float64"
BSX,2023-05-23,"Ticker
BSX    51.634998
Name: 2023-05-23 12:30:00, dtype: float64"
BSX,2023-05-30,"Ticker
BSX    50.805
Name: 2023-05-30 12:30:00, dtype: float64"
BSX,2023-06-06,"Ticker
BSX    50.48
Name: 2023-06-06 12:30:00, dtype: float64"
BSX,2023-06-13,"Ticker
BSX    51.384998
Name: 2023-06-13 12:30:00, dtype: float64"
BSX,2023-06-20,"Ticker
BSX    54.16
Name: 2023-06-20 12:30:00, dtype: float64"
BSX,2023-06-27,"Ticker
BSX    53.400002
Name: 2023-06-27 12:30:00, dtype: float64"
BSX,2023-07-11,"Ticker
BSX    52.185001
Name: 2023-07-11 12:30:00, dtype: float64"
BSX,2023-07-18,"Ticker
BSX    52.535
Name: 2023-07-18 12:30:00, dtype: float64"
BSX,2023-07-25,"Ticker
BSX    52.290001
Name: 2023-07-25 12:30:00, dtype: float64"
BSX,2023-08-01,"Ticker
BSX    51.584999
Name: 2023-08-01 12:30:00, dtype: float64"
BSX,2023-08-08,"Ticker
BSX    50.110001
Name: 2023-08-08 12:30:00, dtype: float64"
BSX,2023-08-15,"Ticker
BSX    51.805
Name: 2023-08-15 12:30:00, dtype: float64"
BSX,2023-08-22,"Ticker
BSX    50.305
Name: 2023-08-22 12:30:00, dtype: float64"
BSX,2023-08-29,"Ticker
BSX    54.582298
Name: 2023-08-29 12:30:00, dtype: float64"
BSX,2023-09-05,"Ticker
BSX    53.497398
Name: 2023-09-05 12:30:00, dtype: float64"
BSX,2023-09-12,"Ticker
BSX    53.755001
Name: 2023-09-12 12:30:00, dtype: float64"
BSX,2023-09-19,"Ticker
BSX    52.974998
Name: 2023-09-19 12:30:00, dtype: float64"
BSX,2023-09-26,"Ticker
BSX    52.810001
Name: 2023-09-26 12:30:00, dtype: float64"
BSX,2023-10-03,"Ticker
BSX    51.57
Name: 2023-10-03 12:30:00, dtype: float64"
BSX,2023-10-10,"Ticker
BSX    53.849998
Name: 2023-10-10 12:30:00, dtype: float64"
BSX,2023-10-17,"Ticker
BSX    50.66
Name: 2023-10-17 12:30:00, dtype: float64"
BSX,2023-10-24,"Ticker
BSX    50.799999
Name: 2023-10-24 12:30:00, dtype: float64"
BSX,2023-10-31,"Ticker
BSX    50.974998
Name: 2023-10-31 12:30:00, dtype: float64"
BSX,2023-11-07,"Ticker
BSX    52.23
Name: 2023-11-07 12:30:00, dtype: float64"
BSX,2023-11-14,"Ticker
BSX    53.959999
Name: 2023-11-14 12:30:00, dtype: float64"
BSX,2023-11-21,"Ticker
BSX    54.935001
Name: 2023-11-21 12:30:00, dtype: float64"
BSX,2023-11-28,"Ticker
BSX    55.200001
Name: 2023-11-28 12:30:00, dtype: float64"
BSX,2023-12-05,"Ticker
BSX    54.755001
Name: 2023-12-05 12:30:00, dtype: float64"
BSX,2023-12-12,"Ticker
BSX    55.939999
Name: 2023-12-12 12:30:00, dtype: float64"
BSX,2023-12-19,"Ticker
BSX    55.450001
Name: 2023-12-19 12:30:00, dtype: float64"
BSX,2023-12-26,"Ticker
BSX    56.009998
Name: 2023-12-26 12:30:00, dtype: float64"
BMY,2023-01-03,"Ticker
BMY    72.220001
Name: 2023-01-03 12:30:00, dtype: float64"
BMY,2023-01-10,"Ticker
BMY    71.415001
Name: 2023-01-10 12:30:00, dtype: float64"
BMY,2023-01-17,"Ticker
BMY    72.400002
Name: 2023-01-17 12:30:00, dtype: float64"
BMY,2023-01-24,"Ticker
BMY    72.580002
Name: 2023-01-24 12:30:00, dtype: float64"
BMY,2023-01-31,"Ticker
BMY    71.695
Name: 2023-01-31 12:30:00, dtype: float64"
BMY,2023-02-07,"Ticker
BMY    74.32
Name: 2023-02-07 12:30:00, dtype: float64"
BMY,2023-02-14,"Ticker
BMY    72.714996
Name: 2023-02-14 12:30:00, dtype: float64"
BMY,2023-02-21,"Ticker
BMY    70.839996
Name: 2023-02-21 12:30:00, dtype: float64"
BMY,2023-02-28,"Ticker
BMY    69.540001
Name: 2023-02-28 12:30:00, dtype: float64"
BMY,2023-03-07,"Ticker
BMY    67.555
Name: 2023-03-07 12:30:00, dtype: float64"
BMY,2023-03-14,"Ticker
BMY    65.9366
Name: 2023-03-14 12:30:00, dtype: float64"
BMY,2023-03-21,"Ticker
BMY    67.257004
Name: 2023-03-21 12:30:00, dtype: float64"
BMY,2023-03-28,"Ticker
BMY    68.150002
Name: 2023-03-28 12:30:00, dtype: float64"
BMY,2023-04-04,"Ticker
BMY    68.860001
Name: 2023-04-04 12:30:00, dtype: float64"
BMY,2023-04-11,"Ticker
BMY    70.271004
Name: 2023-04-11 12:30:00, dtype: float64"
BMY,2023-04-18,"Ticker
BMY    69.934998
Name: 2023-04-18 12:30:00, dtype: float64"
BMY,2023-04-25,"Ticker
BMY    70.199997
Name: 2023-04-25 12:30:00, dtype: float64"
BMY,2023-05-02,"Ticker
BMY    67.754997
Name: 2023-05-02 12:30:00, dtype: float64"
BMY,2023-05-09,"Ticker
BMY    67.904999
Name: 2023-05-09 12:30:00, dtype: float64"
BMY,2023-05-16,"Ticker
BMY    67.129997
Name: 2023-05-16 12:30:00, dtype: float64"
BMY,2023-05-23,"Ticker
BMY    66.809998
Name: 2023-05-23 12:30:00, dtype: float64"
BMY,2023-05-30,"Ticker
BMY    63.494999
Name: 2023-05-30 12:30:00, dtype: float64"
BMY,2023-06-06,"Ticker
BMY    65.366997
Name: 2023-06-06 12:30:00, dtype: float64"
BMY,2023-06-13,"Ticker
BMY    64.690002
Name: 2023-06-13 12:30:00, dtype: float64"
BMY,2023-06-20,"Ticker
BMY    66.269997
Name: 2023-06-20 12:30:00, dtype: float64"
BMY,2023-06-27,"Ticker
BMY    64.794998
Name: 2023-06-27 12:30:00, dtype: float64"
BMY,2023-07-11,"Ticker
BMY    62.845001
Name: 2023-07-11 12:30:00, dtype: float64"
BMY,2023-07-18,"Ticker
BMY    61.990002
Name: 2023-07-18 12:30:00, dtype: float64"
BMY,2023-07-25,"Ticker
BMY    63.91
Name: 2023-07-25 12:30:00, dtype: float64"
BMY,2023-08-01,"Ticker
BMY    61.580002
Name: 2023-08-01 12:30:00, dtype: float64"
BMY,2023-08-08,"Ticker
BMY    59.735001
Name: 2023-08-08 12:30:00, dtype: float64"
BMY,2023-08-15,"Ticker
BMY    61.794998
Name: 2023-08-15 12:30:00, dtype: float64"
BMY,2023-08-22,"Ticker
BMY    61.880001
Name: 2023-08-22 12:30:00, dtype: float64"
BMY,2023-08-29,"Ticker
BMY    62.580002
Name: 2023-08-29 12:30:00, dtype: float64"
BMY,2023-09-05,"Ticker
BMY    61.331799
Name: 2023-09-05 12:30:00, dtype: float64"
BMY,2023-09-12,"Ticker
BMY    60.533501
Name: 2023-09-12 12:30:00, dtype: float64"
BMY,2023-09-19,"Ticker
BMY    58.584999
Name: 2023-09-19 12:30:00, dtype: float64"
BMY,2023-09-26,"Ticker
BMY    58.970001
Name: 2023-09-26 12:30:00, dtype: float64"
BMY,2023-10-03,"Ticker
BMY    57.525002
Name: 2023-10-03 12:30:00, dtype: float64"
BMY,2023-10-10,"Ticker
BMY    56.599998
Name: 2023-10-10 12:30:00, dtype: float64"
BMY,2023-10-17,"Ticker
BMY    57.537498
Name: 2023-10-17 12:30:00, dtype: float64"
BMY,2023-10-24,"Ticker
BMY    55.945
Name: 2023-10-24 12:30:00, dtype: float64"
BMY,2023-10-31,"Ticker
BMY    50.974998
Name: 2023-10-31 12:30:00, dtype: float64"
BMY,2023-11-07,"Ticker
BMY    52.514999
Name: 2023-11-07 12:30:00, dtype: float64"
BMY,2023-11-14,"Ticker
BMY    50.564999
Name: 2023-11-14 12:30:00, dtype: float64"
BMY,2023-11-21,"Ticker
BMY    48.5518
Name: 2023-11-21 12:30:00, dtype: float64"
BMY,2023-11-28,"Ticker
BMY    49.049999
Name: 2023-11-28 12:30:00, dtype: float64"
BMY,2023-12-05,"Ticker
BMY    50.005001
Name: 2023-12-05 12:30:00, dtype: float64"
BMY,2023-12-12,"Ticker
BMY    50.639999
Name: 2023-12-12 12:30:00, dtype: float64"
BMY,2023-12-19,"Ticker
BMY    51.799999
Name: 2023-12-19 12:30:00, dtype: float64"
BMY,2023-12-26,"Ticker
BMY    51.380001
Name: 2023-12-26 12:30:00, dtype: float64"
AVGO,2023-01-03,"Ticker
AVGO    553.679993
Name: 2023-01-03 12:30:00, dtype: float64"
AVGO,2023-01-10,"Ticker
AVGO    560.507202
Name: 2023-01-10 12:30:00, dtype: float64"
AVGO,2023-01-17,"Ticker
AVGO    578.669983
Name: 2023-01-17 12:30:00, dtype: float64"
AVGO,2023-01-24,"Ticker
AVGO    583.517517
Name: 2023-01-24 12:30:00, dtype: float64"
AVGO,2023-01-31,"Ticker
AVGO    584.89502
Name: 2023-01-31 12:30:00, dtype: float64"
AVGO,2023-02-07,"Ticker
AVGO    606.390015
Name: 2023-02-07 12:30:00, dtype: float64"
AVGO,2023-02-14,"Ticker
AVGO    601.61499
Name: 2023-02-14 12:30:00, dtype: float64"
